TachographVehicleSpeed	AcceleratorPedalAPPosition1	BrakePedalPosition	CurrentGear	EngineSpeed	ActualEnginePercentTorque[percent]	EngineFuelRate	EngineCoolantTemperature	EngineOilTemperature[Celsius]	AmbientAirTemp[C]	HRVD_I_TotalVehiclDistancHighRes[m]	GPS_Altitude[m]	GPS_Latitude[deg_per_bit]	GPS_Longitude[deg_per_bit]	D_AxleWeight[kg]	
12,5	16,4	0	1	622,75	11	2,65	85	92,625	25	139898855	919,125	-25,4296715	-49,2679022	7463	
12,09765625	5,6	0	1	608,875	10	2,45	85	92,34375	25	139898860	922,5	-25,4295214	-49,267912	6103	
11,59765625	0	0	1	598,75	11	2,4	85	92,34375	25	139898860	923,5	-25,4294705	-49,2679131	5771	
11,19921875	0	0	1	596	12	2,7	85	92,34375	25	139898870	923,75	-25,4294319	-49,2679189	5613	
10,8984375	0	0	1	597,125	13	2,85	85	92,34375	25	139898870	923,75	-25,4294319	-49,2679189	7519	
10,5	0	0	1	598,125	13	2,9	85	92,34375	25	139898875	925,5	-25,4293601	-49,2679255	6117	
10,3984375	0	0	1	602	12	2,9	85	92,34375	25	139898875	926,125	-25,4292986	-49,2679487	5790	
10	0	0	1	600	12	2,85	85	92,34375	25	139898875	926,125	-25,4292986	-49,2679487	5499	
9,796875	0	17,6	1	619,375	9	2,35	86	92,34375	25	139898880	926,625	-25,4292728	-49,2679591	7463	
8,8984375	0	22,4	1	596,625	9	2,05	86	92,34375	25	139898880	926,375	-25,4292495	-49,2679718	6098	
7,8984375	0	21,6	1	597,5	10	2,25	86	92,34375	25	139898890	925,625	-25,4292286	-49,2679834	5682	
7	0	22	1	599,5	9	2,15	86	92,34375	25	139898890	926,125	-25,429207	-49,2679938	5690	
6,296875	0	20,4	1	601	9	2,1	86	92,5	24,90625	139898895	925,375	-25,4291856	-49,2680008	7530	
5,796875	0	16,4	1	597,625	9	2,25	86	92,5	24,90625	139898895	926	-25,4291856	-49,2680008	6098	
5,5	0	0	1	598	10	2,3	86	92,5	24,90625	139898900	926,125	-25,4291482	-49,2680078	5682	
5,59765625	30,4	0	1	592	19	4,5	86	92,5	24,90625	139898900	923,125	-25,4291343	-49,268011	5690	
6,796875	63,6	0	1	1070,375	49	26,15	86	92,5	24,90625	139898900	923,125	-25,4291343	-49,268011	7530	
9,19921875	62,4	0	1	1135	41	18,8	86	92,5	24,90625	139898900	921,875	-25,4291243	-49,2680138	6072	
11,296875	64,8	0	1	1191,25	45	18,5	86	92,625	24,90625	139898900	921,875	-25,4291051	-49,268021	5749	
13,09765625	56,8	0	1	1213,125	31	16,2	86	92,625	24,90625	139898905	922,5	-25,42909	-49,2680267	5397	
14,5	55,2	0	1	1257,125	29	16	86	92,625	24,90625	139898905	922,75	-25,4290703	-49,2680353	7675	
15,19921875	45,2	0	1	1020,125	21	7,3	86	92,625	24,90625	139898915	922,25	-25,4290451	-49,2680457	6129	
15,5	68,8	0	1	1209,875	50	21,75	85	92,90625	24,90625	139898915	921,875	-25,4290167	-49,2680569	5814	
17,09765625	54,8	0	1	1369,625	26	18,45	85	92,90625	24,90625	139898920	921,875	-25,4290167	-49,2680569	5448	
18	45,6	0	1	1205,625	25	13,35	85	92,90625	24,90625	139898920	922,125	-25,4289815	-49,2680695	7519	
18,796875	86	0	2	962,75	63	16,9	85	92,90625	24,90625	139898930	921,75	-25,4289435	-49,2680828	6024	
20,8984375	98,8	0	2	1057,625	74	32,55	85	92,90625	24,90625	139898930	922	-25,4289435	-49,2680828	5858	
23,296875	100	0	2	1183,875	80	38,05	85	92,90625	24,90625	139898930	922	-25,4289031	-49,2680976	5308	
26	100	0	2	1325,5	86	45,1	85	92,90625	24,90625	139898950	922,125	-25,4289031	-49,2680976	7586	
28,3984375	98,4	0	2	1298,875	67	37,3	85	92,90625	24,90625	139898950	922,125	-25,428147	-49,2684034	6074	
30,296875	99,6	0	3	1128,75	94	43,15	85	92,90625	24,90625	139898955	922,5	-25,428147	-49,2684034	6074	
32,5	81,6	0	3	1212	90	48,9	85	92,90625	24,90625	139898955	919,5	-25,428147	-49,2684034	5409	
33,296875	56,4	0	3	1231,25	16	9,3	85	93,03125	24,90625	139898990	919,5	-25,428147	-49,2684034	7452	
32,8984375	100	0	4	899,25	26	4,8	85	93,03125	24,90625	139898990	920,375	-25,428147	-49,2684034	6165	
33,59765625	98,4	0	4	1168,125	44	16,55	85	93,03125	25	139899000	919,75	-25,428147	-49,2684034	5681	
34,796875	84,4	0	3	1309,25	71	36,1	85	93,03125	25	139899000	919,75	-25,428147	-49,2684034	5715	
36,796875	96	0	3	1373,375	55	34,25	85	93,03125	25	139899000	917,25	-25,428147	-49,2684034	7541	
38,796875	84,4	0	4	1063,75	56	25,4	85	93,03125	25	139899020	917,25	-25,428147	-49,2684034	5955	
40,19921875	85,6	0	4	1098,25	44	20,6	85	93,03125	25	139899020	914,375	-25,4280617	-49,2684035	5925	
41,19921875	69,6	0	4	1129,75	31	15,05	85	93,03125	25	139899020	915,375	-25,4279487	-49,2683998	5639	
42	50,4	0	4	1147,375	19	9,6	85	93,03125	24,90625	139899050	915,875	-25,4278588	-49,2684199	7430	
42,09765625	0	0	4	1146,375	0	0	85	93,03125	24,90625	139899050	915,5	-25,427745	-49,2684414	6122	
42	0	0	4	1152,125	0	0	85	93,03125	24,90625	139899075	915,5	-25,427745	-49,2684414	5814	
42,09765625	0	0	4	1149,125	0	0	86	93,03125	24,90625	139899075	915,375	-25,4276403	-49,2684505	5702	
41,8984375	0	0	4	1146,125	0	0	86	93,03125	24,90625	139899110	915,25	-25,4274215	-49,2684588	8446	
41,19921875	0	16,8	4	1120,5	0	0	86	93,03125	24,90625	139899110	916	-25,4273093	-49,2685009	6116	
40,09765625	0	11,2	4	1074,875	0	0	86	93,03125	24,90625	139899130	916,625	-25,4272024	-49,2684912	5818	
39	0	3,2	4	1457,25	0	0	86	93,3125	24,90625	139899130	919,5	-25,4271264	-49,268556	6365	
38,3984375	0	0	3	1434,375	0	0	86	93,3125	24,90625	139899130	919,5	-25,4269158	-49,2685684	7307	
37,8984375	0	0	3	1412,5	0	0	86	93,3125	24,90625	139899140	919,5	-25,4269158	-49,2685684	6081	
37,5	0	0	3	1392,375	0	0	86	93,3125	24,90625	139899140	918,25	-25,4268232	-49,2685747	5818	
36,796875	0	0	3	1370	0	0	86	93,3125	24,71875	139899185	918,25	-25,426726	-49,2685656	6365	
36,3984375	0	0	3	1350,625	0	0	86	93,3125	24,71875	139899185	918,25	-25,426726	-49,2685656	7307	
36,19921875	0	0	3	1351	0	0	86	93,59375	24,71875	139899195	916,75	-25,426726	-49,2685656	6081	
35,3984375	0	0	3	1318,625	0	0	86	93,59375	24,71875	139899195	916,5	-25,4266293	-49,2685835	5818	
34,8984375	0	0	3	1295,125	0	0	86	93,59375	24,71875	139899225	916,5	-25,4265368	-49,2685826	6365	
34,3984375	0	0	3	1278,875	0	0	86	93,59375	24,71875	139899225	917,25	-25,4265368	-49,2685826	7307	
33,296875	0	0	3	1235,625	0	0	86	93,59375	24,71875	139899225	917,25	-25,426202	-49,2686433	6112	
32,5	0	0,8	3	1206	0	0	86	93,59375	24,90625	139899245	911,625	-25,4261119	-49,2686395	5441	
31,8984375	0	0,4	3	1183,125	0	0	86	93,875	24,90625	139899245	912,125	-25,4260215	-49,2686451	5817	
31,19921875	0	3,2	3	1158,625	0	0	86	93,875	24,90625	139899265	912,125	-25,4259475	-49,2686634	7620	
30,296875	0	4,4	3	1130,25	0	0	86	93,875	24,90625	139899265	912,125	-25,4259475	-49,2686634	6106	
28,59765625	0	7,6	3	1062,125	0	0	86	93,875	24,71875	139899290	913,625	-25,4257914	-49,2686902	6106	
27,59765625	0	0,8	3	1124	0	0	86	93,875	24,71875	139899290	913,625	-25,4257914	-49,2686902	5562	
26,3984375	0	0	2	1339	0	0	86	94,15625	24,71875	139899300	913,375	-25,4256407	-49,2686951	7352	
25,5	0	0	2	1290,125	0	0	86	94,15625	24,71875	139899300	913,875	-25,4256407	-49,2687078	6154	
24,69921875	0	0	2	1249,5	0	0	86	94,15625	24,71875	139899300	913,75	-25,4255089	-49,2687305	5880	
23,796875	0	0	2	1203,5	0	0	86	94,15625	24,90625	139899315	912,875	-25,4254471	-49,2687325	5562	
23	0	0	2	1162,375	0	0	86	94,15625	24,90625	139899315	913,5	-25,4253869	-49,2687354	7352	
22,19921875	0	0	2	1122,5	0	0	86	94,15625	24,90625	139899335	913,875	-25,4253869	-49,2687354	6154	
21,09765625	0	0	2	1070,375	0	0	86	94,15625	24,90625	139899335	911,5	-25,4252699	-49,2687445	5880	
20,296875	0	102	2	1028,75	0	0	86	94,15625	24,90625	139899345	909,625	-25,4252157	-49,2687506	5651	
19,5	0	0	2	987,125	0	0	86	94,15625	24,90625	139899345	909	-25,4251616	-49,2687505	7575	
18,59765625	0	0	2	940,375	0	0	86	94,15625	24,71875	139899365	907	-25,4251214	-49,2687603	6023	
17,8984375	20	0	2	904,625	1	0,75	86	94,28125	24,71875	139899365	907	-25,4250916	-49,2687682	5811	
18,19921875	59,6	0	2	926,375	47	18,05	86	94,28125	24,71875	139899375	905	-25,4250032	-49,2687876	5728	
19,8984375	70,8	0	2	1013,875	67	28,85	86	94,28125	24,71875	139899375	905	-25,4250032	-49,2687876	7631	
21,8984375	72	0	2	1115,375	64	29,6	86	94,28125	24,71875	139899375	904,625	-25,4249554	-49,2687881	6099	
23,69921875	71,2	0	2	1193,25	58	28,35	86	94,28125	24,90625	139899380	904,625	-25,4249059	-49,2687958	5795	
25,296875	69,2	0	2	1278,25	49	26,2	86	94,28125	24,90625	139899380	904,75	-25,4249059	-49,2687958	5690	
26,3984375	64,4	0	2	991,375	37	14,8	86	94,4375	24,90625	139899405	904,75	-25,4248563	-49,2687951	7720	
26,8984375	63,2	0	3	1013,625	54	21,35	86	94,4375	24,90625	139899405	904,75	-25,4248064	-49,2687815	6142	
28,296875	62,8	0	3	1053,75	52	21	86	94,4375	24,90625	139899410	904,625	-25,4248064	-49,2687815	6014	
29,296875	64,8	0	3	1082,25	52	27,55	86	94,4375	24,90625	139899410	904,625	-25,4247496	-49,2687841	5435	
30,09765625	64,4	0	3	1112,5	46	21,4	86	94,4375	24,90625	139899440	904,625	-25,4246916	-49,2688239	8233	
29,59765625	0	0	3	1103,875	0	0	86	94,4375	24,90625	139899440	905,5	-25,4246916	-49,2688239	6105	
28,69921875	0	0	3	1071,375	0	0	86	94,5625	24,90625	139899440	907,25	-25,4244776	-49,2688366	6157	
27,69921875	0	4,4	3	1029,5	0	0	86	94,5625	24,90625	139899450	909,375	-25,4243275	-49,2687882	5524	
26,296875	0	12	3	969,375	0	0	86	94,5625	24,90625	139899450	909,375	-25,4243275	-49,2687882	8026	
24,69921875	0	4,8	3	856,625	0	0	86	94,5625	24,90625	139899465	910	-25,4241943	-49,2687238	6110	
23,3984375	0	0	2	1180,875	0	0	86	94,5625	24,90625	139899465	910	-25,4241943	-49,2687238	5877	
22,296875	0	0	2	1127,125	0	0	86	94,5625	24,90625	139899485	907,625	-25,4241159	-49,2686261	5320	
21,296875	0	16,4	2	1078,75	0	0	87	94,5625	24,90625	139899485	907	-25,4241159	-49,2686261	8026	
19,59765625	0	18,4	2	983,375	0	0	87	94,5625	24,90625	139899500	906,75	-25,4240447	-49,2685126	6110	
17,19921875	0	16,4	2	863,375	0	0	87	94,5625	24,90625	139899500	907,5	-25,4239858	-49,2684983	5877	
15,19921875	0	18	2	767	0	0	87	94,5625	24,90625	139899500	907,5	-25,4239858	-49,2684983	5320	
12,796875	0	28	2	647,875	2	0,25	87	94,5625	24,90625	139899515	907,5	-25,4239667	-49,2684612	8026	
8,8984375	0	34	1	569,25	14	3,25	87	94,5625	24,90625	139899515	907,625	-25,4239667	-49,2684612	6110	
3,19921875	0	25,6	1	605,5	9	2,15	87	94,28125	24,90625	139899520	907,625	-25,4239462	-49,26843	5877	
0,796875	0	22	1	600,125	9	2,25	87	94,28125	24,90625	139899520	906,875	-25,4239462	-49,26843	5320	
0,296875	0	29,2	1	600,375	9	2,15	87	94,28125	24,90625	139899525	906,875	-25,4238667	-49,2683274	8026	
0	0	32	1	599,125	9	2,15	87	94,28125	24,90625	139899525	907,5	-25,4238667	-49,2683153	6108	
0	0	33,2	1	598,75	9	2,15	86	94,28125	24,90625	139899525	908,5	-25,4238671	-49,2683002	5770	
0	0	102	1	598,875	10	2,3	86	94,28125	24,90625	139899525	908,875	-25,4238624	-49,2682971	5601	
0	0	102	1	599,25	10	2,3	87	94,28125	25	139899525	908,875	-25,4238624	-49,2682971	7531	
0	0	32,4	1	598,75	10	2,3	87	94,28125	25	139899525	909,625	-25,4238688	-49,2682963	6093	
0	0	32,4	1	598,625	10	2,3	87	94,28125	25	139899525	909,5	-25,4238745	-49,2683002	5792	
0	0	32,4	1	600,875	10	2,25	87	94,4375	25	139899525	910,5	-25,4238727	-49,2683024	5792	
0	0	32,4	1	599,375	10	2,3	87	94,4375	25	139899525	910,375	-25,4238727	-49,2683024	7542	
0	0	32,4	1	600,375	10	2,25	87	94,4375	25	139899525	910,375	-25,4238726	-49,2683024	6092	
0	0	30,4	1	600,5	10	2,25	87	94,4375	25	139899525	909,875	-25,4238785	-49,2683072	5792	
0	0	30,4	1	599,125	10	2,35	87	94,4375	25	139899525	909,25	-25,4238785	-49,2683072	5613	
0	0	30	1	600,25	10	2,3	87	94,4375	25	139899525	909,25	-25,4238778	-49,2683078	7542	
0	0	102	1	600,375	10	2,3	87	94,4375	25	139899525	908,5	-25,4238778	-49,2683078	6093	
0	0	30	1	598,625	10	2,25	87	94,4375	25	139899525	908,5	-25,4238775	-49,2683186	5792	
0	0	30	1	600,875	10	2,3	87	94,5625	25	139899525	909,625	-25,4238775	-49,2683186	5601	
0	0	30	1	600	10	2,3	87	94,5625	25,09375	139899525	910,25	-25,423881	-49,2683213	7541	
0	0	0	1	600,375	10	2,3	87	94,5625	25,09375	139899525	910,5	-25,423881	-49,2683213	6095	
0	0	0	1	574,75	24	5,75	87	94,5625	25,09375	139899525	911,375	-25,4238817	-49,2683209	5792	
1,59765625	43,2	0	1	630,875	32	7,45	87	94,5625	25,09375	139899525	911,5	-25,4238819	-49,2683212	5448	
3,796875	50,8	0	1	910,5	35	13,35	87	94,5625	25,09375	139899525	911,5	-25,4238812	-49,2683176	7664	
6,19921875	56	0	1	1016,25	37	15,9	87	94,5625	25,09375	139899525	911,5	-25,4238796	-49,2683145	6081	
8,19921875	53,6	0	1	1055,75	32	14,8	87	94,5625	25,09375	139899525	910,75	-25,4238796	-49,2683145	5880	
9,8984375	57,6	102	1	1095,75	36	15,4	87	94,5625	25,09375	139899525	911,375	-25,423864	-49,2682997	5422	
11,19921875	50,4	102	1	1122,375	26	14,4	87	94,5625	25,09375	139899535	911,375	-25,423864	-49,2682997	7675	
12,296875	39,2	102	1	1040,25	16	9	87	94,5625	25,09375	139899535	911,375	-25,4238524	-49,2682882	6071	
13,19921875	76	102	1	1336,75	55	29,85	87	94,5625	25,09375	139899535	911,375	-25,4237937	-49,2682222	5838	
15,59765625	78	102	1	1528,125	60	34,7	87	94,5625	25,09375	139899540	911,375	-25,4237937	-49,2682222	5537	
18	68	0	1	1464,75	65	25,35	86	94,28125	25,09375	139899540	910,625	-25,4237709	-49,2681972	7380	
20,5	88,4	102	2	1039,875	54	19,75	86	94,28125	25,09375	139899545	910,125	-25,4237473	-49,2681972	6159	
22,796875	88,8	102	2	1155,875	85	38,2	86	94,28125	25,09375	139899545	909,5	-25,4237473	-49,26817	5612	
25,5	87,6	0	2	1291,5	86	45,95	86	94,28125	25,09375	139899545	908,875	-25,4236938	-49,268105	5269	
28,19921875	85,2	0	2	1429,625	74	37,5	86	94,28125	25,09375	139899570	908,875	-25,4236938	-49,268105	8133	
29,796875	93,6	0	2	1118	57	28,85	86	94,15625	25,09375	139899570	906,75	-25,4236256	-49,2679794	6130	
31,69921875	78	0	3	1179,125	95	47,05	86	94,15625	25,09375	139899575	906,875	-25,4235783	-49,2679238	6032	
33,296875	76,4	0	3	1233,5	87	45,7	86	94,15625	25,09375	139899575	904,75	-25,4235197	-49,2678584	5473	
35,59765625	85,2	0	3	1322,25	81	44,1	86	94,15625	25,09375	139899575	905,25	-25,4234738	-49,2677907	7876	
37,59765625	83,6	102	3	1397,375	82	49,25	86	94,15625	25,09375	139899600	905,25	-25,4234738	-49,2677907	6135	
39,19921875	85,6	0	3	1078,75	62	31,15	86	94,15625	25,09375	139899600	905,5	-25,4234222	-49,2677175	5768	
40,19921875	88	0	4	1102,375	68	32,3	86	94,15625	25,09375	139899620	905,375	-25,4234222	-49,2677175	5448	
41	87,6	102	4	1120,375	58	27,3	86	94,15625	25,09375	139899620	905,375	-25,423369	-49,267641	7888	
41,3984375	70	0	4	1131,75	49	23,25	87	93,75	25,09375	139899645	905,5	-25,4232501	-49,2674816	6093	
41,59765625	66,8	102	4	1137,5	43	20,2	87	93,75	25,09375	139899645	906	-25,4232501	-49,2674816	6011	
41,3984375	68	102	4	1132,375	38	17,75	87	93,75	25	139899675	907,625	-25,4230434	-49,2672341	5499	
41	76,4	0	4	1121,125	38	17,25	87	93,75	25	139899675	907,625	-25,4230434	-49,2672341	7553	
40,3984375	85,2	0	4	1107	41	18,2	87	93,75	25	139899700	907,375	-25,4228972	-49,2670754	6027	
39,796875	91,6	0	4	1088,125	46	20,05	87	93,75	25	139899700	907,375	-25,4228972	-49,2670754	5903	
38,8984375	84,4	0	4	1065	54	23,15	87	93,75	25	139899700	907,25	-25,4227677	-49,2669024	5664	
37,69921875	95,6	0	4	1027,625	44	28,55	87	93,75	24,90625	139899710	907,625	-25,4226939	-49,2668319	7698	
35,296875	90,4	0	3	1325,5	50	26	87	93,75	24,90625	139899710	907,625	-25,4226939	-49,2668319	6091	
34,59765625	100	0	3	1286,75	88	44,65	87	93,59375	24,90625	139899745	909,625	-25,4225543	-49,2667033	6082	
34,296875	100	0	3	1274,75	96	49,95	87	93,59375	24,90625	139899745	911,125	-25,4225543	-49,2667033	5397	
34,19921875	90,8	0	3	1271,75	96	51,85	87	93,59375	24,90625	139899765	911,125	-25,4224057	-49,2666068	7385	
34,3984375	89,6	0	3	1279,25	96	52,1	87	93,59375	24,90625	139899765	911,875	-25,4223264	-49,2665643	5976	
34,69921875	89,2	0	3	1283,375	94	52,4	87	93,59375	24,71875	139899790	911,875	-25,4223264	-49,2665643	6102	
34,69921875	90	0	3	1292,375	95	52,15	87	93,75	24,71875	139899790	912,875	-25,4221673	-49,2664833	5193	
34,5	85,2	102	3	1286,375	85	43,45	87	93,75	24,71875	139899790	913,875	-25,4220912	-49,2664435	8088	
34,5	83,6	0	3	1279,375	81	44,05	87	93,75	24,71875	139899810	915,25	-25,4220175	-49,2664001	6177	
34,5	79,2	0	3	1282,625	75	40,15	88	93,75	24,71875	139899810	915,25	-25,4220175	-49,2664001	5790	
34,296875	82,4	0	3	1279,25	75	38,45	88	93,75	24,90625	139899830	915,25	-25,4218662	-49,2663171	5257	
34,69921875	86,4	0	3	1291	83	43,55	88	93,75	24,90625	139899830	915,375	-25,4218662	-49,2663171	7888	
35,5	84,4	0	3	1312,5	80	43,45	88	94	24,90625	139899860	915,625	-25,421716	-49,2662495	6127	
35,796875	89,2	0	3	1333,375	87	51,8	88	94	24,90625	139899860	916,375	-25,4216378	-49,2662176	5748	
36,3984375	82	0	3	1341,375	79	50,15	88	94	24,90625	139899870	914,5	-25,4215672	-49,2661826	5511	
36,3984375	80	0	3	1346,125	71	37,15	88	94	24,90625	139899870	915	-25,4214799	-49,2661585	8312	
36,296875	83,2	102	3	1338,25	78	45,95	88	94	24,90625	139899910	915	-25,4214799	-49,2661585	6127	
36,19921875	84,4	0	3	1348,5	73	40,9	89	94	24,90625	139899910	915	-25,4213965	-49,2661217	5790	
36,19921875	83,6	102	3	1345,75	81	44,9	89	94	24,90625	139899910	914,375	-25,4213965	-49,2661217	5142	
36,69921875	92,8	102	3	1372,75	93	48,85	89	94	24,90625	139899920	913,875	-25,4213137	-49,2660875	8171	
37,19921875	86	0	3	1376,5	87	54,6	89	94,15625	24,90625	139899920	913,875	-25,4212334	-49,2660563	6176	
37,19921875	83,6	0	3	1422,875	72	30,9	89	94,15625	24,71875	139899940	914	-25,4212334	-49,2660563	5701	
38,296875	91,2	102	3	1417,875	85	46,75	89	94,15625	24,71875	139899940	914	-25,420824	-49,265853	5486	
39	88,8	0	3	1468,75	84	44,9	89	94,15625	24,71875	139899970	914	-25,420824	-49,265853	8077	
39,59765625	68,4	0	3	1399,25	49	30	89	94,4375	24,71875	139899970	918,625	-25,420824	-49,265853	6021	
40,3984375	76	102	4	1087,5	75	38,45	90	94,71875	24,71875	139899990	918,625	-25,4202708	-49,2653873	5923	
40,69921875	66,4	102	4	1116,5	52	23,85	90	94,71875	24,71875	139899990	918,625	-25,4202708	-49,2653873	5193	
41,19921875	58,4	0	4	1127,125	36	24,7	90	94,71875	24,71875	139899990	918,625	-25,4202708	-49,2653873	7653	
41,5	47,6	0	4	1138,25	22	13,5	90	94,71875	24,71875	139900025	918,625	-25,4202708	-49,2653873	6085	
41,796875	38,4	0	4	1132,25	12	5,75	90	94,71875	24,71875	139900025	920,125	-25,4202708	-49,2653873	5635	
41,09765625	24,8	0	4	1121,125	1	1,2	90	94,71875	24,71875	139900050	921,125	-25,4202708	-49,2653873	5945	
41	2	102	4	1118,875	0	0	90	94,71875	24,71875	139900050	920	-25,4201902	-49,2653092	7441	
40,69921875	0	102	4	1115,625	0	0	90	94,71875	24,71875	139900060	920	-25,4201902	-49,2653092	5986	
40,5	0	0	4	1111,125	0	0	90	94,71875	24,71875	139900060	921,375	-25,4200456	-49,2651519	5816	
40,59765625	0	0	4	1108,875	0	0	90	94,71875	24,71875	139900095	921,375	-25,4199707	-49,2650665	5779	
40,59765625	0	102	4	1111	0	0	90	94,71875	24,71875	139900095	921,375	-25,4199707	-49,2650665	7364	
40,59765625	0	0	4	1110	0	0	90	95,125	24,71875	139900115	921,375	-25,41982	-49,2649115	6101	
40,296875	0	102	4	1101,5	0	0	90	95,125	24,71875	139900115	920,75	-25,41982	-49,2649115	5814	
40,3984375	0	102	4	1101	0	0	90	95,125	24,71875	139900115	921,5	-25,4197457	-49,2648346	5855	
40,19921875	0	102	4	1097,625	0	0	90	95,125	24,71875	139900140	921,5	-25,4195924	-49,2646848	7475	
40	0	102	4	1098,25	0	0	90	95,125	24,71875	139900140	921,375	-25,4195237	-49,2646142	6148	
39,8984375	0	102	4	1093,25	0	0	91	95,40625	24,71875	139900175	922,25	-25,4194441	-49,2645456	5394	
39,5	0	102	4	1079,125	0	0	91	95,40625	24,71875	139900175	922,75	-25,4193714	-49,2644717	5358	
38	0	8,4	4	1036,75	0	0	91	95,40625	24,71875	139900195	922,125	-25,419297	-49,2644048	7497	
37	0	10	4	977,375	0	0	91	95,40625	24,71875	139900195	921,75	-25,4192135	-49,264334	6924	
36,5	0	0	3	1359	0	0	91	95,40625	24,71875	139900225	921,75	-25,4192135	-49,264334	5392	
36,796875	54,4	0	3	1361,375	16	9	91	95,40625	24,71875	139900225	921	-25,4191415	-49,2642693	6008	
37,19921875	76,8	0	4	994,25	60	14,05	91	95,40625	24,71875	139900225	922,375	-25,4191415	-49,2642693	7497	
38	82,8	0	4	1032,125	73	32,3	91	95,40625	24,71875	139900235	922,375	-25,4189995	-49,2641451	6924	
38,796875	91,2	0	4	1063	82	36,25	91	95,96875	24,71875	139900235	922,375	-25,4189995	-49,2641451	5392	
39,69921875	85,6	102	4	1090,125	92	41,25	91	95,96875	24,71875	139900260	922,375	-25,4188005	-49,263955	6008	
40,59765625	76,4	102	4	1108,5	79	35,6	91	96,375	24,71875	139900260	925	-25,4187457	-49,2638965	7497	
41	55,2	0	4	1120,25	45	22,1	91	96,375	24,71875	139900290	925	-25,4187457	-49,2638965	6924	
40,69921875	70	0	4	1115	60	27,75	91	96,375	24,71875	139900290	925,125	-25,4185812	-49,2637666	5392	
40,8984375	80,8	102	4	1117,875	77	37,75	91	96,375	24,71875	139900315	926,5	-25,418509	-49,2636944	5537	
41,19921875	81,6	0	4	1130,25	83	40,25	91	96,375	24,71875	139900315	927,125	-25,41843	-49,2636219	8110	
41,796875	71,2	102	4	1140,25	61	28,65	91	96,375	24,71875	139900315	927,75	-25,41843	-49,2636219	6162	
42	72,4	0	4	1142,125	70	30,8	91	96,65625	24,71875	139900350	927,125	-25,4182628	-49,2634726	5814	
42,3984375	76,4	0	4	1156,25	70	34,35	91	96,65625	24,71875	139900350	927,5	-25,4181823	-49,2634018	5575	
42,5	70,4	0	4	1161,625	62	28,25	91	96,65625	24,71875	139900370	927,5	-25,4181823	-49,2634018	7575	
42,59765625	79,6	0	4	1171,125	67	36,85	91	96,65625	24,71875	139900370	928,5	-25,418022	-49,2632562	6164	
42,8984375	54,8	0	4	1164,5	49	15,65	91	96,65625	24,71875	139900385	928,25	-25,4179431	-49,2631765	5857	
42,09765625	60,4	102	4	1155,375	44	18,7	91	96,65625	24,71875	139900385	928,875	-25,4178597	-49,2630953	5340	
41,8984375	76,4	102	4	1142,75	67	33,8	91	96,65625	24,71875	139900385	929	-25,4178597	-49,2630953	8529	
41,5	80	0	4	1165,875	72	37,15	91	96,65625	24,71875	139900430	929	-25,4176904	-49,2629496	6208	
42,296875	79,2	0	4	1158,125	83	38,25	91	96,65625	24,71875	139900430	929	-25,4176904	-49,2629496	6299	
42,796875	85,6	0	4	1179	85	45,3	91	96,78125	24,71875	139900430	929,5	-25,4175442	-49,2627999	5499	
43,59765625	80,8	0	4	1179,25	81	39,8	91	96,78125	24,71875	139900440	929,5	-25,4175442	-49,2627999	7664	
43,8984375	77,2	102	4	1194,625	77	38	91	96,78125	24,71875	139900440	931,75	-25,4174595	-49,2627531	6117	
44	62,8	102	4	1201	48	20,8	91	96,78125	24,71875	139900490	931,75	-25,4174595	-49,2627531	5836	
43,5	58	0	4	1187,5	35	16,35	91	96,78125	24,71875	139900490	930,75	-25,4172751	-49,2626084	5550	
42,296875	0	0	4	1154	0	0	91	96,78125	24,71875	139900500	930,75	-25,4171928	-49,2625356	7475	
40,8984375	0	0,8	4	1116,25	0	0	92	96,78125	24,71875	139900500	932,5	-25,4171928	-49,2625356	6107	
39,59765625	0	0,8	4	1082,625	0	0	92	96,78125	24,71875	139900525	932,5	-25,4170852	-49,2624293	5681	
37,296875	0	5,2	4	1017	0	0	92	96,78125	24,71875	139900525	932	-25,4169982	-49,2623256	5651	
35,796875	0	6	4	1167,5	0	0	92	96,78125	24,71875	139900560	931,875	-25,4169982	-49,2623256	7475	
34,796875	0	9,2	3	1291,625	0	0	92	96,78125	24,71875	139900560	931,875	-25,4169118	-49,2622246	6048	
33,5	0	7,6	3	1240,875	0	0	92	96,78125	24,71875	139900560	932,5	-25,4169118	-49,2622246	5858	
32,69921875	0	2,8	3	1158,25	0	0	92	96,78125	24,71875	139900580	932,5	-25,4166273	-49,261927	5651	
31,3984375	0	102	2	1577,375	0	0	92	96,78125	24,71875	139900580	932	-25,4166273	-49,261927	7475	
30,69921875	0	0	2	1553,625	0	0	92	96,78125	24,71875	139900590	932,5	-25,4164989	-49,2618149	6048	
30,3984375	0	102	2	1537,5	0	0	92	96,78125	24,71875	139900590	932,5	-25,4164989	-49,2618149	5858	
29,8984375	0	0	2	1511,25	0	0	92	96,78125	24,71875	139900625	933	-25,4164305	-49,2617581	5651	
29,3984375	0	0	2	1489,75	0	0	92	96,9375	24,71875	139900625	933,5	-25,4162997	-49,2616499	7475	
29	0	102	2	1466,75	0	0	92	96,9375	24,71875	139900630	934,625	-25,4162528	-49,2616175	6048	
