Time[s]	TachographVehicleSpeed	AcceleratorPedalAPPosition1	BrakePedalPosition	CurrentGear	EngineSpeed	ActualEnginePercentTorque[percent]	D_FuelRate	EngineFuelRate	EngineCoolantTemperature	EngineOilTemperature[Celsius]	AmbientAirTemp[C]	HRVD_I_TotalVehiclDistancHighRes[m]	GPS_Altitude[m]	GPS_Latitude[deg_per_bit]	GPS_Longitude[deg_per_bit]	D_AxleWeight[kg]
1920	50,8984375	62	102	4	1394,375	28	269	15,95	93	98,03125	25,3125	139917315	948,125	-25,4441566	-49,2837697	7630
1921	50,296875	0	16	4	1376,625	0	0	0	93	98,03125	25,3125	139917315	948	-25,4441566	-49,2837697	6062
1922	48,59765625	0	18,8	4	1323,5	0	0	0	93	98,03125	25,3125	139917330	948	-25,4441975	-49,2838978	5789
1923	45,5	0	23,2	4	1235,75	0	0	0	93	98,3125	25,3125	139917330	948	-25,4443023	-49,2841428	5715
1924	42,19921875	0	18,8	4	1124	0	0	0	93	98,3125	25,3125	139917360	948,125	-25,4443434	-49,2842631	7508
1925	39,69921875	0	22,8	4	1463,875	0	0	0	93	98,3125	25,3125	139917360	947,375	-25,4443876	-49,2843716	6148
1926	37,19921875	0	24	3	1377,25	0	0	0	93	98,3125	25,09375	139917395	947	-25,4444358	-49,2844766	5789
1927	34,8984375	0	24,8	3	1288,125	0	0	0	93	98,3125	25,09375	139917395	947	-25,4444358	-49,2844766	5715
1928	32,09765625	0	29,2	3	1185,125	0	0	0	93	98,3125	25,09375	139917415	947,5	-25,4445079	-49,284683	7508
1929	29	0	28,8	3	1072,125	0	0	0	93	98,46875	25,09375	139917415	948,875	-25,4445079	-49,284683	6148
1930	25,8984375	0	28,8	3	956	0	0	0	93	98,46875	25,09375	139917445	948,375	-25,4445917	-49,2848487	5789
1931	22,5	0	28,4	3	812,5	0	0	0	93	98,46875	25,09375	139917445	948,375	-25,4445917	-49,2848487	5715
1932	19	0	28,4	3	950,375	0	0	0	93	98,46875	25,09375	139917445	948,75	-25,4446483	-49,2849842	7508
1933	15,296875	0	21,2	2	760,375	0	0	0	93	98,46875	25	139917455	948,75	-25,4446483	-49,2849842	6148
1934	12,3984375	0	20	2	590,125	9	32	1,9	93	98,46875	25	139917455	948	-25,4446757	-49,2850375	5789
1935	9,796875	0	19,6	1	596,75	14	56	3,3	93	98,46875	25	139917460	948	-25,4446856	-49,2850734	5715
1936	7,69921875	0	16,4	1	603	11	44	2,6	93	98,46875	25	139917460	948,375	-25,4446992	-49,2851171	7508
1937	6,09765625	0	15,2	1	598,375	12	47	2,75	93	98,46875	25	139917475	947,375	-25,4447207	-49,2851677	6148
1938	4,59765625	0	4,8	1	600,625	11	45	2,65	93	98,46875	25	139917475	947	-25,4447207	-49,2851677	5789
1939	4,296875	0	102	1	594	18	71	4,2	93	98,75	25	139917475	947	-25,4447102	-49,2851904	5715
1940	3,8984375	0	102	1	594,75	18	71	4,2	93	98,75	25	139917475	946	-25,4447224	-49,2852051	7508
1941	3,796875	0	0	1	586,75	21	81	4,8	93	98,75	25	139917480	946	-25,4447224	-49,2852051	6098
1942	3,8984375	0	0	1	595,25	23	88	5,2	93	98,75	25	139917480	946,125	-25,4447286	-49,2852161	5835
1943	4,09765625	0	0	1	599,5	23	88	5,2	93	98,75	25	139917480	946,125	-25,4447342	-49,2852234	5473
1944	4,19921875	0	0	1	601,75	22	87	5,15	93	98,75	25	139917480	945,75	-25,4447342	-49,2852234	7607
1945	3,796875	0	22,8	1	647,375	8	32	1,9	93	98,75	25	139917480	945,75	-25,4447499	-49,2853001	6080
1946	2,19921875	0	102	1	589,125	12	47	2,75	93	98,75	25	139917485	946,25	-25,4447499	-49,2853001	5790
1947	0,69921875	0	0	1	600,75	12	46	2,7	93	98,875	25	139917485	946,25	-25,4447499	-49,2853001	5613
1948	0,296875	0	102	1	580,625	23	89	5,25	93	98,875	25,09375	139917485	946,5	-25,4447499	-49,2853001	7618
1949	1	0	0	1	596,625	25	97	5,75	93	98,875	25,09375	139917485	947	-25,4447499	-49,2853001	6087
1950	1,796875	0	0	1	602,25	24	95	5,6	93	98,875	25,09375	139917485	947	-25,4447499	-49,2853001	5835
1951	2,3984375	0	0	1	602	24	94	5,55	93	98,875	25,09375	139917485	945,5	-25,4447499	-49,2853001	5397
1952	2,8984375	0	0	1	600,75	23	92	5,45	93	98,875	25,09375	139917485	945,25	-25,4447499	-49,2853001	7663
1953	3,296875	47,2	102	1	617,875	35	135	8	93	98,875	25,09375	139917485	944,25	-25,4447499	-49,2853001	6073
1954	4,59765625	58	102	1	980,125	42	285	16,9	93	98,875	25,09375	139917485	945	-25,4447499	-49,2853001	5812
1955	7,09765625	59,6	102	1	1074,125	40	294	17,45	93	98,875	25,09375	139917490	944,75	-25,4447485	-49,2853066	5244
1956	9,19921875	63,6	0	1	1175,25	45	353	20,95	93	98,875	25,09375	139917490	944,375	-25,4447504	-49,2853279	7853
1957	10,796875	60,8	102	1	1175,125	37	289	17,15	93	98,875	25,09375	139917495	944,125	-25,4447533	-49,2853444	6081
1958	12,09765625	59,2	102	1	1193,5	35	292	17,3	93	98,875	25,09375	139917495	944,375	-25,4447572	-49,2853657	5856
1959	13	19,2	0	1	1128,625	12	136	8,05	93	98,875	25,09375	139917500	944,375	-25,4447644	-49,2853905	5346
1960	12,3984375	0	0	1	648,125	6	29	1,7	93	98,875	25,09375	139917500	945,5	-25,4447896	-49,2854496	7507
1961	11,5	0	0	1	587,375	10	37	2,15	93	98,875	25,09375	139917500	945,5	-25,4447896	-49,2854496	6083
1962	10,69921875	0	102	1	591,25	12	47	2,75	93	98,875	25,09375	139917510	946,625	-25,4447896	-49,2854496	5729
1963	9,59765625	0	22,8	1	613,25	9	39	2,3	92	98,875	25,09375	139917510	947,5	-25,4448187	-49,285515	5435
1964	7,796875	0	24	1	596,875	10	40	2,35	92	98,875	25,09375	139917515	947,875	-25,4448332	-49,2855452	7663
1965	5,3984375	0	27,6	1	601,875	10	41	2,4	92	98,75	25,09375	139917515	948	-25,4448458	-49,2855729	6096
1966	2,5	0	30	1	600,5	10	39	2,3	92	98,75	25,09375	139917520	948	-25,4448458	-49,2855729	6081
1967	1	0	102	1	602,125	10	38	2,25	92	98,75	25,09375	139917520	949,375	-25,4448565	-49,285597	5435
1968	0,3984375	0	8,8	1	600,25	10	38	2,25	92	98,75	25,09375	139917520	949,375	-25,4448611	-49,285618	7551
1969	0,3984375	0	29,2	1	598,5	10	39	2,3	92	98,75	25,09375	139917520	949,125	-25,4448662	-49,2856319	6087
1970	0	0	29,6	1	597,125	10	40	2,35	92	98,75	25,09375	139917520	949,625	-25,4448662	-49,2856319	5813
1971	0	0	29,6	1	599	10	39	2,3	92	98,75	25,09375	139917520	949,625	-25,4448646	-49,2856334	5435
1972	0	0	28	1	598,75	10	40	2,35	92	98,75	25,09375	139917520	949,5	-25,4448646	-49,2856334	7641
1973	0	0	25,2	1	600	10	39	2,3	92	98,3125	25,09375	139917520	949,5	-25,4448617	-49,2856176	6079
1974	0	0	22	1	599,25	10	39	2,3	92	98,3125	25,09375	139917520	949	-25,444862	-49,2856111	5813
1975	0	0	22	1	600,25	10	39	2,3	92	98,3125	25,09375	139917520	949	-25,444862	-49,2856111	5435
1976	0	0	26	1	600,625	10	40	2,35	92	98,3125	25,09375	139917520	949,5	-25,444862	-49,2856111	7641
1977	0	0	29,2	1	600	10	39	2,3	92	98,03125	25,09375	139917520	949,625	-25,4448623	-49,2856078	6080
1978	0	0	29,2	1	600,125	10	39	2,3	92	98,03125	25,09375	139917520	950,25	-25,4448616	-49,285606	5813
1979	0	0	29,2	1	600	10	39	2,3	92	98,03125	25,09375	139917520	950,25	-25,4448623	-49,2856038	5435
1980	0	0	29,2	1	600,875	10	39	2,3	92	98,03125	25,09375	139917520	950,25	-25,4448623	-49,2856038	7630
1981	0	0	29,2	1	601,75	10	39	2,3	92	98,03125	25,09375	139917520	950,25	-25,4448619	-49,2856035	6076
1982	0	0	29,2	1	601	10	39	2,3	92	98,03125	25,09375	139917520	950,25	-25,4448619	-49,2856035	5813
1983	0	0	29,2	1	599,5	10	40	2,35	92	98,03125	25,09375	139917520	950,25	-25,4448616	-49,2856035	5435
1984	0	0	0	1	599,875	10	39	2,3	92	98,03125	25,09375	139917520	950,25	-25,4448616	-49,2856035	7630
1985	0	0	0	1	560,875	25	101	5,95	92	98,03125	25,09375	139917520	950,25	-25,4448616	-49,2856036	6084
1986	1	0	102	1	599,625	24	94	5,55	91	98,03125	25,09375	139917520	950,25	-25,4448616	-49,2856036	5813
1987	1,8984375	41,2	0	1	608,125	32	109	6,45	91	98,03125	25,09375	139917520	950,25	-25,4448616	-49,2856036	5358
1988	3,69921875	58	0	1	954,625	42	263	15,6	91	98,03125	25,09375	139917525	950,25	-25,4448616	-49,2856036	7686
1989	6,296875	60,8	0	1	1086,125	42	307	18,2	91	98,03125	25,09375	139917525	950,25	-25,4448617	-49,2856037	6079
1990	8,59765625	63,6	102	1	1167,875	44	354	21	91	98,03125	25,09375	139917525	950,25	-25,4448661	-49,2856085	5836
1991	10,796875	65,2	0	1	1251,5	43	373	22,1	91	98,03125	25,09375	139917525	950,375	-25,4448661	-49,2856085	5168
1992	12,69921875	68	0	1	1308,625	46	433	25,7	91	98,03125	25,09375	139917525	950,375	-25,4448748	-49,2856228	7641
1993	14,296875	63,6	0	1	1329,375	38	371	22	91	98,03125	25,09375	139917525	951,125	-25,4448934	-49,2856597	6023
1994	15,59765625	66	0	1	1363,625	40	370	21,95	91	98,03125	25,09375	139917530	951,25	-25,4449033	-49,2856788	5838
1995	16,59765625	64,8	102	1	1382,125	37	352	20,9	91	98,03125	25,09375	139917530	951,25	-25,4449033	-49,2856788	5231
1996	17,5	67,6	102	1	1436,25	40	406	24,1	91	98,03125	25,3125	139917545	951,25	-25,4449167	-49,285721	7585
1997	18,796875	65,6	102	1	1125,5	36	303	17,95	91	98,03125	25,3125	139917545	951,875	-25,4449307	-49,2857692	6160
1998	19,69921875	64,4	102	2	1002	54	393	23,3	91	97,75	25,3125	139917555	952	-25,4449307	-49,2857692	6057
1999	20,59765625	63,2	102	2	1047,5	49	358	21,25	91	97,75	25,3125	139917555	952	-25,4449442	-49,2858053	5320
2000	21,5	56,8	0	2	1092,375	36	272	16,15	91	97,75	25,3125	139917570	952,5	-25,4450134	-49,2860429	7563
2001	21,796875	44	102	2	1096,125	19	164	9,7	91	97,75	25,3125	139917570	952,5	-25,4450134	-49,2860429	6125
2002	20,796875	0	0	2	1037,375	0	0	0	91	97,75	25,3125	139917570	952,75	-25,4450134	-49,2860429	5967
2003	19,59765625	0	0	2	985,625	0	0	0	91	97,34375	25,3125	139917580	952,5	-25,4450607	-49,2861523	5524
2004	18,296875	0	102	2	926,75	0	0	0	91	97,34375	25,3125	139917580	952,25	-25,4450776	-49,2862111	7597
2005	17,19921875	0	102	2	868,5	0	0	0	91	97,34375	25,3125	139917585	952,25	-25,4450776	-49,2862111	6064
2006	16,09765625	0	0	2	813,625	0	0	0	91	97,34375	25,3125	139917585	951,875	-25,4451126	-49,2863099	5704
2007	15,09765625	0	0	2	762,25	0	0	0	91	97,34375	25,5	139917600	950,375	-25,4451249	-49,2863567	5664
2008	14,296875	32,8	0	2	715,875	18	66	3,9	91	97,21875	25,5	139917600	950,625	-25,4451249	-49,2863567	7452
2009	13,69921875	38	0	1	859,375	19	110	6,5	91	97,21875	25,5	139917610	950,125	-25,4451533	-49,2864439	6036
2010	13,5	42,8	102	1	958,25	22	143	8,45	91	97,21875	25,5	139917610	950,125	-25,4451533	-49,2864439	5900
2011	13,69921875	56,8	0	1	1100,75	35	269	15,95	91	97,21875	25,5	139917610	950,125	-25,445167	-49,2864811	5601
2012	14,296875	58,8	0	1	1212,75	33	279	16,55	91	97,21875	25,5	139917620	948,875	-25,445167	-49,2864811	7608
2013	15,19921875	64	102	1	1279,625	36	319	18,9	91	97,21875	25,5	139917620	947,5	-25,4451816	-49,2865138	6028
2014	16	61,2	0	1	1317,75	34	313	18,55	91	97,21875	25,5	139917630	947,5	-25,4451949	-49,2865416	5899
2015	16,69921875	60,8	0	1	1327	32	303	17,95	91	97,21875	25,5	139917630	946	-25,4451949	-49,2865416	5422
2016	17,5	62,4	102	1	1347,25	34	319	18,9	91	97,21875	25,5	139917640	946	-25,4452392	-49,2866939	7530
2017	18,09765625	62	0	1	1370	32	310	18,4	91	97,21875	25,5	139917640	948	-25,4452392	-49,2866939	6083
2018	18,8984375	68,8	0	1	1208,625	31	282	16,7	91	97,21875	25,5	139917655	947,875	-25,44527	-49,2867736	5729
2019	20,09765625	66,4	0	2	1015,25	58	467	27,7	91	97,21875	25,5	139917655	947,875	-25,4452873	-49,2868182	5911
2020	21,5	64,8	0	2	1088,375	52	385	22,85	91	97,21875	25,5	139917655	949,125	-25,4453072	-49,2868712	7998
2021	23,09765625	65,2	0	2	1166,75	49	396	23,5	91	97,21875	25,5	139917660	949,125	-25,4453072	-49,2868712	6069
2022	24,3984375	65,6	0	2	1233	44	380	22,55	91	97,21875	25,5	139917660	949,5	-25,4453283	-49,2869195	5835
2023	25,59765625	63,6	0	2	1254,75	34	303	17,95	91	97,21875	25,5	139917670	949,25	-25,4453681	-49,2870285	5358
2024	26,3984375	60	0	3	980,25	45	321	19,05	91	97,34375	25,5	139917670	949,25	-25,4453681	-49,2870285	7685
2025	27,3984375	52	0	3	1017,75	32	267	15,85	91	97,34375	25,5	139917690	949,375	-25,4453929	-49,2870901	6082
2026	27,3984375	0	102	3	1024,25	0	0	0	91	97,34375	25,5	139917690	949,375	-25,4453929	-49,2870901	5790
2027	26,8984375	0	0	3	1001,5	0	0	0	91	97,34375	25,5	139917705	949,25	-25,4454207	-49,2871493	5473
2028	26,3984375	0	0	3	983,5	0	0	0	91	97,34375	25,5	139917705	949,25	-25,4454498	-49,2872153	7596
2029	26,09765625	0	102	3	972,25	0	0	0	92	97,34375	25,5	139917730	949,25	-25,4454498	-49,2872153	6085
2030	25,796875	0	102	3	957,5	0	0	0	92	97,5	25,5	139917730	949	-25,4455594	-49,2874888	5874
2031	25,69921875	0	0	3	955,5	0	0	0	92	97,5	25,5	139917730	949	-25,4455594	-49,2874888	5333
2032	25,5	0	0	3	950	0	0	0	92	97,5	25,5	139917740	949	-25,4455827	-49,2875554	7551
2033	25,3984375	0	102	3	943,625	0	0	0	92	97,5	25,5	139917740	948,5	-25,4456281	-49,2876848	6033
2034	24,59765625	0	17,6	3	911,75	0	0	0	92	97,5	25,40625	139917750	948	-25,445652	-49,2877491	5878
2035	24	0	0	3	791,25	0	0	0	92	97,5	25,40625	139917750	947,5	-25,445652	-49,2877491	5435
2036	23,19921875	0	0	2	1171,125	0	0	0	92	97,625	25,40625	139917775	948,25	-25,4456974	-49,2878701	7485
2037	23	0	0	2	1165	0	0	0	92	97,625	25,40625	139917775	948,25	-25,4456974	-49,2878701	6171
2038	22,69921875	0	0	2	1151,25	0	0	0	92	97,625	25,40625	139917785	948,375	-25,4457409	-49,287993	5878
2039	22,5	0	0	2	1140,25	0	0	0	92	97,625	25,40625	139917785	948,375	-25,4457409	-49,287993	5435
2040	22,8984375	0	2	2	1160,25	0	0	0	92	97,625	25,40625	139917785	948,375	-25,4458161	-49,2880579	7485
2041	22,796875	0	13,2	2	1150,5	0	0	0	92	97,625	25,40625	139917805	948	-25,4458161	-49,2880579	6171
2042	21,69921875	0	102	2	1095,625	0	0	0	92	97,625	25,40625	139917805	947,625	-25,4459387	-49,288075	5878
2043	22,19921875	0	0,4	2	1126,375	0	0	0	92	97,625	25,40625	139917815	947,625	-25,4460015	-49,2880565	5878
2044	22,796875	0	14,8	2	1154,25	0	0	0	92	97,625	25,40625	139917815	946,75	-25,4460015	-49,2880565	7485
2045	22	0	102	2	1110,125	0	0	0	92	97,625	25,09375	139917830	946,5	-25,4460554	-49,2880425	6171
2046	20,59765625	0	17,6	2	1036,125	0	0	0	92	97,90625	25,09375	139917830	945,75	-25,4461067	-49,287892	5878
2047	18,3984375	0	15,6	2	925,625	0	0	0	92	97,90625	25,09375	139917845	945,75	-25,4461067	-49,287892	5435
2048	16,59765625	0	102	2	839,25	0	0	0	92	97,90625	25,09375	139917845	947,125	-25,4461067	-49,287892	7485
2049	15,5	0	102	2	781,625	0	0	0	92	97,90625	25,09375	139917855	946	-25,4461794	-49,2877939	6171
2050	14,59765625	0	18	2	739,375	0	0	0	92	97,90625	25,09375	139917855	946	-25,4461794	-49,2877939	5878
2051	14,09765625	0	17,6	2	708,875	0	0	0	92	97,90625	25,09375	139917855	946,5	-25,4461998	-49,287735	5435
2052	13,59765625	0	13,6	2	687,375	0	7	0,4	92	98,03125	25,09375	139917870	946,875	-25,4461998	-49,287735	7485
2053	13,69921875	0	102	2	689,5	0	0	0	92	98,03125	25,09375	139917870	946,875	-25,4462201	-49,2876838	6171
2054	13,8984375	0	102	2	705	0	0	0	92	98,03125	25,09375	139917870	947	-25,4462324	-49,2876442	6171
2055	13,8984375	0	102	2	703,75	0	0	0	92	98,03125	25,09375	139917870	947	-25,4462324	-49,2876442	5435
2056	13,296875	0	17,6	2	671,375	1	4	0,2	92	98,03125	25,09375	139917880	947	-25,4462494	-49,2876018	7485
2057	12,09765625	0	102	2	580,375	6	16	0,95	92	98,03125	25,09375	139917880	947,375	-25,4462494	-49,2876018	6171
2058	9,59765625	0	102	1	601	12	49	2,9	92	98,03125	25,09375	139917890	947,375	-25,4462635	-49,287444	5878
2059	6,8984375	0	102	1	604,125	10	39	2,3	92	98,03125	25,09375	139917890	950,75	-25,4462646	-49,2874069	5435
2060	4,5	0	102	1	599,75	10	40	2,35	92	98,03125	25,09375	139917890	950,75	-25,4462646	-49,2874069	7485
2061	2,296875	0	102	1	601	10	40	2,35	92	98,03125	25,09375	139917895	952	-25,4462608	-49,2873816	6171
2062	1,19921875	0	102	1	600,125	10	39	2,3	92	98,03125	25,09375	139917895	952	-25,4462588	-49,2873529	5878
2063	0,296875	0	23,6	1	601	10	38	2,25	92	98,03125	25,09375	139917895	951,125	-25,4462542	-49,2873248	5524
2064	0,296875	0	102	1	598,5	10	39	2,3	92	98,03125	25,09375	139917895	950,625	-25,44625	-49,2873254	7585
2065	0	0	7,6	1	599,5	10	40	2,35	92	98,03125	25,09375	139917895	950,625	-25,44625	-49,2873254	6100
2066	0	0	0	1	527,625	26	96	5,7	92	98,03125	25,09375	139917895	951	-25,4462456	-49,2873118	5811
2067	1	0	0	1	598,375	23	92	5,45	92	98,03125	25,09375	139917895	951	-25,4462456	-49,2873118	5371
2068	0,8984375	0	0	1	605,625	9	32	1,9	92	98,03125	25,09375	139917895	950,75	-25,4462456	-49,2873118	7530
2069	1,19921875	0	0	1	585,625	24	92	5,45	92	98,03125	25,09375	139917895	951	-25,4462527	-49,2873154	6095
2070	2,19921875	0	0	1	602,25	23	89	5,25	92	98,03125	25,09375	139917895	951,375	-25,4462567	-49,2873158	5811
2071	3	46,8	0	1	623,625	35	124	7,35	92	98,03125	25,09375	139917895	951,375	-25,4462567	-49,2873158	5397
2072	4,59765625	57,2	0	1	956,625	41	270	16	92	98,03125	25,09375	139917900	951,25	-25,4462562	-49,2873063	7674
2073	7,09765625	60,8	0	1	1094,25	42	319	18,9	92	98,03125	25,09375	139917900	951,25	-25,4462562	-49,2873063	6083
2074	9,296875	63,2	0	1	1169	42	339	20,1	92	98,03125	25,09375	139917900	951	-25,4462532	-49,2872912	5749
2075	11,3984375	65,2	0	1	1261,375	43	375	22,25	92	98,03125	25,09375	139917900	950,625	-25,4462498	-49,2872765	5231
2076	13,3984375	69,6	0	1	1352,625	47	444	26,35	92	98,03125	25,09375	139917900	950,125	-25,4462436	-49,2872562	7652
2077	15,19921875	68	0	1	1417,875	42	431	25,55	92	98,03125	25,3125	139917910	950,25	-25,4462404	-49,2872409	6093
2078	16,59765625	66,4	0	1	1419,125	39	382	22,65	92	98,03125	25,3125	139917910	950,25	-25,4462404	-49,2872409	5644
2079	17,59765625	65,2	0	1	1442,625	38	390	23,15	92	98,03125	25,3125	139917915	949	-25,4462304	-49,2872116	5804
2080	18	66	0	1	1456,5	37	395	23,45	92	98,03125	25,3125	139917915	949,5	-25,4462192	-49,2871434	7775
2081	18,3984375	66	0	1	1447,75	38	379	22,5	92	98,03125	25,3125	139917915	950,25	-25,4462146	-49,2871041	6095
2082	18,69921875	68	0	1	1478,625	39	394	23,35	92	98,03125	25,3125	139917930	950,25	-25,4462146	-49,2871041	6071
2083	19	69,6	0	1	1505	41	420	24,9	92	98,03125	25,3125	139917930	953,75	-25,4462146	-49,2871041	5397
2084	19,296875	69,6	0	1	1510,875	41	412	24,45	92	98,03125	25,09375	139917940	956,125	-25,4461845	-49,2870258	7674
2085	19,8984375	78,4	0	1	1501,25	43	448	26,6	92	98,03125	25,09375	139917940	956,125	-25,4461555	-49,2869763	6089
2086	20,5	75,2	0	2	1042,5	61	372	22,05	91	98,03125	25,09375	139917945	957,5	-25,4461555	-49,2869763	5882
2087	21,5	73,2	0	2	1088,25	68	523	31,05	91	98,03125	25,09375	139917945	957,5	-25,4460154	-49,2868194	5295
2088	22,296875	71,2	0	2	1129,75	63	487	28,9	91	98,03125	25,09375	139917970	958,125	-25,4460154	-49,2868194	7697
2089	22,8984375	73,6	0	2	1156,375	65	519	30,8	91	97,75	25,09375	139917970	960,75	-25,445559	-49,286667	6031
2090	23,5	74	0	2	1192,375	64	522	30,95	91	97,75	25,09375	139917970	960,75	-25,445559	-49,286667	5685
2091	24,09765625	74,4	0	2	1218,5	66	530	31,45	91	97,75	25,09375	139917975	960,75	-25,445559	-49,286667	5282
2092	24,59765625	74	0	2	1246,75	63	547	32,45	92	97,34375	25,09375	139917975	960,75	-25,445559	-49,286667	7796
2093	25,19921875	72	0	2	1278,5	60	542	32,15	92	97,34375	25,09375	139917995	960,75	-25,445559	-49,286667	6094
2094	25,59765625	70,8	0	2	1296,875	52	512	30,4	92	97,34375	25,09375	139917995	956,75	-25,445559	-49,286667	5921
2095	25,796875	70,4	0	2	1301,875	51	496	29,45	92	97,34375	25,09375	139918010	953,875	-25,445559	-49,286667	5231
2096	25,69921875	67,6	0	2	1300,125	46	427	25,35	92	97,34375	25,09375	139918010	952,375	-25,445559	-49,286667	7496
2097	25,3984375	63,2	0	2	1283	39	395	23,45	92	97,34375	25,09375	139918025	953	-25,445559	-49,286667	6105
2098	25,5	67,2	0	2	1293	44	405	24	92	97,34375	25,09375	139918025	953	-25,4455033	-49,2866585	5835
2099	25,796875	66	0	2	1306,25	42	379	22,5	92	97,34375	25,09375	139918025	952,75	-25,4454446	-49,2866583	5193
2100	26,3984375	65,2	0	2	1333,5	40	376	22,3	92	97,34375	25	139918045	952,75	-25,4454446	-49,2866583	7663
2101	27,19921875	66,4	0	2	1089,125	37	292	17,3	92	97,34375	25	139918045	951,25	-25,4452797	-49,2865543	6045
2102	28,3984375	66	0	3	1053,625	55	432	25,65	92	97,34375	25	139918060	951,25	-25,4452307	-49,2864884	6006
2103	29,59765625	68	0	3	1095	55	374	22,2	92	97,34375	25	139918060	951,375	-25,445202	-49,2864177	5601
2104	31,09765625	62,4	0	3	1151,75	41	327	19,4	92	97,34375	25	139918065	950,75	-25,4451808	-49,2863377	7374
2105	32	0	0	3	1171	6	86	5,1	92	97,34375	25	139918065	950,375	-25,4451561	-49,2862661	6011
2106	31,796875	0	0	3	1182,875	0	0	0	92	97,34375	25	139918090	950,5	-25,4451561	-49,2862661	5921
2107	31,5	0	0	3	1171,625	0	0	0	92	97,34375	25	139918090	950,625	-25,4450936	-49,2861098	5295
2108	31,296875	0	0	3	1165	0	0	0	92	97,5	25	139918090	950,375	-25,4450671	-49,2860268	5295
2109	31,19921875	0	11,2	3	1159,875	0	0	0	92	97,5	25	139918110	949,875	-25,4450366	-49,2859444	6096
2110	29,5	0	16,8	3	1090,5	0	0	0	93	97,5	25	139918110	949,875	-25,4450366	-49,2859444	5596
2111	27,69921875	0	18,4	3	999,875	0	0	0	93	97,5	25	139918135	949,875	-25,4450165	-49,2858686	5753
2112	24,3984375	0	16,4	2	1225,625	0	0	0	93	97,5	25	139918135	949,125	-25,4450165	-49,2858686	7540
2113	22,19921875	0	0	2	1111,875	0	0	0	93	97,625	25	139918150	948,875	-25,4449904	-49,2857907	6224
2114	20,69921875	0	21,2	2	1033,125	0	0	0	93	97,625	25	139918150	948,875	-25,4449606	-49,2857125	5596
2115	18,09765625	0	21,2	2	914,5	0	0	0	93	97,625	25	139918155	948,875	-25,4449606	-49,2857125	5753
2116	15,3984375	0	26,8	2	774,5	0	0	0	93	97,625	25	139918155	946	-25,4448721	-49,2854746	7540
2117	12,5	0	34,4	2	630,25	11	48	2,85	93	97,625	25	139918180	946	-25,4448721	-49,2854746	6224
2118	6,59765625	0	36,4	1	613,5	12	53	3,1	93	97,625	25	139918180	945,375	-25,4448393	-49,2853948	5596
2119	1,59765625	0	37,6	1	601	10	40	2,35	93	97,90625	25	139918180	944,875	-25,4448221	-49,2853586	5753
2120	0,296875	0	102	1	602	10	40	2,35	93	97,90625	25	139918180	944,875	-25,4448221	-49,2853586	7540
2121	0	0	40,8	1	600,25	10	40	2,35	93	97,90625	25	139918180	944,875	-25,4448185	-49,2853506	6224
2122	0	0	42,4	1	599,25	10	40	2,35	93	97,90625	25,09375	139918185	944,875	-25,4448146	-49,2853422	5770
2123	0	0	42,4	1	597,5	11	42	2,45	93	97,90625	25,09375	139918185	944,5	-25,4448245	-49,2853473	5651
2124	0	0	42,4	1	598,625	11	42	2,45	93	97,90625	25,09375	139918185	944,5	-25,4448245	-49,2853473	7485
2125	0	0	42,4	1	600,5	11	42	2,45	93	97,90625	25,09375	139918185	944,5	-25,4448258	-49,2853464	6127
2126	0	0	42,4	1	599,625	11	42	2,45	93	98,3125	25,09375	139918185	944,625	-25,4448258	-49,2853464	5770
2127	0	0	42,4	1	600	11	42	2,45	93	98,3125	25,09375	139918185	944,625	-25,4448269	-49,2853458	5651
2128	0	0	42	1	599,375	11	42	2,45	93	98,3125	25,09375	139918185	944,875	-25,4448301	-49,2853435	7485
2129	0	0	42	1	600,75	11	41	2,4	93	98,3125	25,09375	139918185	944,875	-25,4448301	-49,2853435	6128
